migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
ETH,JPN,1997.0,1,0,1
BRA,GEO,2018.0,2,0,2
CYP,IND,2023.0,1,0,1
KGZ,BEL,2014.0,1,0,1
ISR,UGA,2003.0,1,0,1
SGP,UKR,2014.0,1,0,1
PAN,POL,2004.0,1,0,1
AUS,MWI,2005.0,1,0,1
IND,MWI,2016.0,1,0,1
CRI,COL,2007.0,2,0,2
CHN,IDN,2010.0,1,0,1
ZAF,ARG,2014.0,3,0,3
CYP,IRL,2016.0,1,0,1
NIC,SWE,2020.0,1,0,1
USA,MOZ,2007.0,1,0,1
CHL,ROU,2008.0,1,0,1
IDN,CMR,2016.0,2,0,2
MHL,USA,2008.0,1,0,1
HTI,GIN,2016.0,2,0,2
GUY,AUS,2015.0,1,0,1
MYS,QAT,2004.0,1,0,1
HKG,TUR,2013.0,1,0,1
MLT,USA,2007.0,1,0,1
ESP,ISL,2016.0,2,0,2
KEN,GMB,2007.0,1,0,1
CHN,COG,2012.0,1,0,1
UZB,SGP,2011.0,1,0,1
CPV,,2012.0,1,0,1
MEX,NIC,2006.0,1,0,1
KOR,ZAF,1999.0,1,0,1
JOR,IRN,2018.0,3,0,3
SGP,LAO,2021.0,1,0,1
CYP,IRQ,2023.0,1,0,1
DOM,COL,2018.0,1,0,1
IRL,NPL,2023.0,1,0,1
SAU,CZE,2022.0,1,0,1
TUR,LBN,2018.0,1,0,1
UGA,JAM,2018.0,1,0,1
SWZ,EST,2021.0,1,0,1
JPN,MKD,2020.0,1,0,1
ISL,PAK,2020.0,1,0,1
BRN,THA,2001.0,1,0,1
UKR,IRL,2018.0,2,0,2
LBR,ETH,2019.0,1,0,1
MNG,TUR,2020.0,1,0,1
CIV,GHA,2021.0,1,0,1
ARE,BGD,2021.0,1,0,1
HTI,COD,2018.0,1,0,1
IND,MAC,2021.0,1,0,1
MLI,GBR,1999.0,1,0,1
,LVA,2021.0,1,0,1
JPN,COD,2023.0,3,0,3
,GUF,2020.0,6,0,6
SEN,GNB,2023.0,1,0,1
GRC,BHR,2013.0,1,0,1
BEN,ITA,2017.0,1,0,1
DZA,ZAF,2016.0,3,0,3
KNA,NZL,2017.0,1,0,1
IND,SVK,2007.0,1,0,1
PAN,NLD,2008.0,1,0,1
,VCT,2005.0,1,0,1
KEN,TZA,1999.0,3,0,3
PRT,BEN,2016.0,1,0,1
MLT,JOR,2007.0,1,0,1
NLD,GNB,2016.0,1,0,1
DEU,NPL,2006.0,1,0,1
IRL,URY,2009.0,1,0,1
FRA,MKD,2017.0,1,0,1
AUS,SVK,2019.0,1,0,1
GEO,PAK,2006.0,1,0,1
JPN,GTM,2010.0,1,0,1
BGR,YEM,2019.0,2,0,2
SEN,COL,2011.0,1,0,1
COL,SEN,2013.0,1,0,1
KOR,QAT,2014.0,2,0,2
MYS,LBN,2023.0,1,0,1
SEN,ZAF,2019.0,2,0,2
CHE,BWA,2016.0,1,0,1
IRL,VEN,2002.0,1,0,1
UKR,LTU,2013.0,1,0,1
ETH,SAU,2011.0,1,0,1
UGA,CRI,2020.0,1,0,1
SEN,IND,2013.0,1,0,1
KEN,PER,2018.0,1,0,1
FRA,COD,2018.0,1,0,1
BGR,TWN,2002.0,1,0,1
GHA,BRA,2014.0,1,0,1
COD,LAO,2015.0,1,0,1
MWI,CHN,2013.0,2,0,2
CAF,USA,2014.0,2,0,2
MCO,NOR,2021.0,1,0,1
IND,ECU,2013.0,1,0,1
NZL,ISL,2020.0,1,0,1
TUR,ETH,2018.0,1,0,1
CAF,TUN,2018.0,1,0,1
NPL,BTN,2021.0,1,0,1
CIV,BDI,2006.0,1,0,1
ITA,TZA,2016.0,3,0,3
SRB,DNK,2023.0,1,0,1
CZE,NOR,2002.0,2,0,2
GIN,BEN,2022.0,1,0,1
JOR,NLD,2022.0,2,0,2
LVA,FRA,2023.0,1,0,1
,PHL,2021.0,1,0,1
THA,SAU,2022.0,1,0,1
COL,ARM,2010.0,1,0,1
PAK,GEO,2015.0,1,0,1
FSM,,2002.0,1,0,1
AZE,ISR,2004.0,1,0,1
SHN,,2018.0,2,0,2
CYP,IRN,2001.0,2,0,2
CUB,BEL,1997.0,1,0,1
IND,COL,2003.0,1,0,1
RUS,LBN,2019.0,1,0,1
FRA,NER,1999.0,2,0,2
BHR,ARE,2000.0,1,0,1
LVA,HKG,2000.0,1,0,1
FLK,DEU,2005.0,1,0,1
CHL,SAU,2019.0,1,0,1
RUS,VNM,2004.0,1,0,1
MYS,ECU,2022.0,1,0,1
YEM,,2001.0,2,0,2
BLR,ITA,1999.0,1,0,1
DEU,KWT,2019.0,2,0,2
LKA,DEU,2009.0,2,0,2
SAU,NZL,2002.0,2,0,2
NCL,NZL,2017.0,1,0,1
SUR,,2013.0,3,0,3
UKR,CZE,2001.0,4,0,4
ESP,PRY,2000.0,1,0,1
ZAF,AFG,2010.0,1,0,1
JPN,BFA,2015.0,1,0,1
ROU,AZE,2017.0,2,0,2
ARG,ATG,2011.0,1,0,1
BEL,GHA,2018.0,1,0,1
DJI,,2009.0,1,0,1
SWE,NGA,2015.0,1,0,1
MNG,GBR,2018.0,1,0,1
UGA,SDN,2017.0,1,0,1
SRB,CHL,2016.0,1,0,1
UKR,MEX,2010.0,2,0,2
TWN,KAZ,2018.0,1,0,1
KOR,PRK,2015.0,3,0,3
AUS,GMB,2013.0,1,0,1
MLT,POL,2019.0,2,0,2
SVK,MLT,2006.0,1,0,1
TUN,HRV,2018.0,1,0,1
ITA,GLP,2020.0,1,0,1
ZMB,MOZ,2017.0,1,0,1
ROU,MEX,2017.0,1,0,1
BRN,ARE,2016.0,1,0,1
GUF,DEU,2015.0,1,0,1
ETH,QAT,2021.0,1,0,1
HRV,KHM,2020.0,1,0,1
BLR,GBR,2015.0,1,0,1
NLD,CPV,2018.0,1,0,1
JOR,AUT,2022.0,1,0,1
CZE,GHA,2018.0,1,0,1
TKM,RUS,2017.0,1,0,1
IRQ,IRL,2023.0,2,0,2
ISR,PRI,2021.0,1,0,1
CHN,PRI,2017.0,2,0,2
ZWE,AUT,2002.0,1,0,1
SRB,LBY,2022.0,1,0,1
SEN,MAR,2009.0,1,0,1
ECU,IRQ,2023.0,1,0,1
MEX,SRB,2023.0,1,0,1
ITA,NCL,2018.0,1,0,1
HKG,QAT,2017.0,1,0,1
HKG,LVA,2022.0,1,0,1
UKR,IDN,2009.0,1,0,1
COD,ZWE,2021.0,1,0,1
AZE,FIN,2022.0,1,0,1
MLT,,2001.0,2,0,2
GBR,GRD,2002.0,1,0,1
GBR,GRD,2005.0,1,0,1
GEO,AUT,2006.0,1,0,1
,SHN,2011.0,1,0,1
CHE,VNM,2002.0,2,0,2
GBR,MMR,2005.0,1,0,1
HRV,CIV,2019.0,1,0,1
MNE,,2004.0,1,0,1
TTO,IND,2022.0,1,0,1
KIR,,2019.0,2,0,2
PAK,GMB,2007.0,1,0,1
TCD,ZAF,2007.0,1,0,1
GMB,NZL,2010.0,1,0,1
HKG,PAK,2011.0,2,0,2
AUS,TUV,2005.0,1,0,1
MCO,CAN,2022.0,1,0,1
MHL,,2012.0,1,0,1
GLP,BEL,2017.0,1,0,1
NLD,TUN,2017.0,2,0,2
MDG,TZA,2023.0,1,0,1
GRC,BGR,2008.0,1,0,1
RUS,LUX,2014.0,2,0,2
DEU,ALB,2011.0,1,0,1
SVN,IRN,2004.0,1,0,1
HKG,SDN,2020.0,1,0,1
CHL,ISR,2015.0,2,0,2
AZE,TWN,2005.0,1,0,1
TWN,AZE,2016.0,1,0,1
MAR,MEX,2008.0,2,0,2
NGA,FJI,2017.0,1,0,1
SWE,MYS,1999.0,1,0,1
BEL,URY,2020.0,1,0,1
GLP,PRT,2022.0,1,0,1
KEN,ECU,2023.0,1,0,1
ESP,AGO,2019.0,1,0,1
TWN,JPN,2024.0,2,0,2
ITA,PRI,2022.0,1,0,1
SVK,GRC,2022.0,1,0,1
UZB,MYS,1999.0,1,0,1
SWE,TTO,2013.0,1,0,1
AUS,PRY,2001.0,1,0,1
IRN,CYP,2007.0,1,0,1
OMN,SYR,1999.0,1,0,1
CAN,MLI,2003.0,2,0,2
MLI,GHA,2005.0,1,0,1
AUS,FSM,2004.0,1,0,1
VEN,THA,2003.0,1,0,1
VEN,SUR,2012.0,1,0,1
COL,UKR,1997.0,1,0,1
KWT,GRC,2017.0,1,0,1
TZA,POL,2000.0,1,0,1
FIN,BGR,2008.0,1,0,1
SEN,THA,2000.0,1,0,1
SRB,JPN,2009.0,1,0,1
NAM,POL,2021.0,1,0,1
LKA,CHE,2006.0,1,0,1
SDN,ITA,2013.0,1,0,1
LUX,CHN,2008.0,1,0,1
SRB,GEO,2020.0,1,0,1
TTO,VEN,2006.0,1,0,1
VGB,,2006.0,1,0,1
ESP,IRQ,2007.0,2,0,2
TCD,USA,2004.0,1,0,1
QAT,NOR,2011.0,1,0,1
CHE,KWT,2017.0,1,0,1
DEU,SWZ,2011.0,1,0,1
CAF,NGA,2020.0,1,0,1
VIR,,2021.0,1,0,1
BIH,SAU,2022.0,1,0,1
PER,AUS,2009.0,1,0,1
VNM,MAC,2012.0,1,0,1
SYR,TUR,2017.0,2,0,2
UKR,TWN,2013.0,1,0,1
ARE,RUS,2018.0,2,0,2
SVK,ROU,2010.0,2,0,2
MAR,RUS,2018.0,1,0,1
MKD,ALB,2021.0,1,0,1
BRA,SMR,2015.0,1,0,1
CHE,BRN,2016.0,1,0,1
BRN,TWN,2018.0,1,0,1
ISR,ALB,2017.0,1,0,1
CYP,FIN,2018.0,1,0,1
GAB,CAF,2007.0,1,0,1
SLB,ARE,2016.0,1,0,1
BFA,JPN,2016.0,1,0,1
ZWE,PAK,1999.0,1,0,1
AGO,USA,2008.0,1,0,1
SWE,BWA,2000.0,1,0,1
KHM,BGD,2019.0,1,0,1
ZMB,IDN,2019.0,1,0,1
PER,MAR,2020.0,1,0,1
NZL,BLR,2020.0,1,0,1
TZA,KOR,2011.0,1,0,1
SVN,ETH,2017.0,1,0,1
BHR,BEL,2019.0,1,0,1
SEN,KEN,2006.0,1,0,1
WSM,ITA,2015.0,1,0,1
FIN,KOR,1999.0,1,0,1
DNK,LTU,2008.0,2,0,2
GAB,COD,2020.0,1,0,1
BGR,FIN,2022.0,1,0,1
,VIR,2010.0,1,0,1
NLD,PHL,2023.0,2,0,2
BEL,PRY,2020.0,1,0,1
MLT,USA,1999.0,2,0,2
KEN,IDN,2004.0,1,0,1
LVA,BIH,2023.0,1,0,1
BDI,NOR,2023.0,1,0,1
USA,SUR,2001.0,1,0,1
JPN,PAN,2000.0,1,0,1
NOR,IRL,2005.0,1,0,1
CAN,BHS,1997.0,1,0,1
CHN,POL,2004.0,1,0,1
BOL,CZE,2000.0,1,0,1
TUR,ARE,2024.0,1,0,1
UGA,PHL,2001.0,1,0,1
LUX,CHE,1999.0,1,0,1
DEU,NER,2020.0,1,0,1
QAT,KWT,1998.0,1,0,1
HRV,ARE,2022.0,1,0,1
CUB,AGO,2015.0,1,0,1
IRL,IDN,2013.0,1,0,1
KGZ,TUR,2005.0,1,0,1
CHE,VNM,2012.0,1,0,1
HKG,ARE,2024.0,1,0,1
YEM,ZAF,2019.0,1,0,1
IRN,ARE,2023.0,1,0,1
DNK,SYR,2018.0,2,0,2
NGA,SOM,2021.0,2,0,2
LKA,IRL,2021.0,1,0,1
ESP,HKG,2017.0,2,0,2
ETH,FJI,2016.0,1,0,1
CAN,TZA,2022.0,2,0,2
GEO,ESP,2021.0,1,0,1
HRV,OMN,2022.0,1,0,1
KHM,SGP,2021.0,1,0,1
BRN,TZA,2018.0,1,0,1
UKR,IND,2023.0,1,0,1
ETH,QAT,2019.0,1,0,1
SSD,LKA,2023.0,1,0,1
UZB,MEX,2010.0,1,0,1
FIN,GRD,2015.0,1,0,1
BEL,SUR,2002.0,2,0,2
MUS,KWT,2002.0,1,0,1
CAN,UGA,2002.0,3,0,3
IND,LBY,2003.0,1,0,1
IRQ,QAT,1998.0,1,0,1
GAB,CAN,2017.0,1,0,1
GAB,CAN,2022.0,2,0,2
UZB,KAZ,1999.0,2,0,2
BDI,CMR,2000.0,1,0,1
ALB,CAN,2003.0,1,0,1
FRA,PNG,1998.0,1,0,1
AUS,NAM,2014.0,1,0,1
NAM,AUS,2015.0,1,0,1
FJI,GBR,2000.0,1,0,1
AGO,EGY,2008.0,1,0,1
NCL,AUS,2006.0,2,0,2
GIN,GNB,2005.0,1,0,1
DNK,LBN,2017.0,1,0,1
YEM,CZE,2007.0,1,0,1
TZA,FRA,2017.0,1,0,1
BEL,MYS,2004.0,1,0,1
ETH,DJI,2018.0,1,0,1
ZWE,UGA,2002.0,1,0,1
LTU,CZE,2002.0,2,0,2
BDI,CAN,2002.0,1,0,1
PER,NOR,2008.0,1,0,1
KOR,BEL,1999.0,2,0,2
CRI,RUS,2016.0,2,0,2
GMB,ITA,2009.0,1,0,1
BGD,IDN,2002.0,1,0,1
IDN,SGP,2004.0,3,0,3
GEO,ESP,2011.0,1,0,1
TUR,URY,2003.0,1,0,1
GUM,ESP,2013.0,1,0,1
OMN,CYP,2007.0,1,0,1
CYP,OMN,2008.0,1,0,1
,GNQ,1994.0,1,0,1
GNQ,,2007.0,1,0,1
LTU,ESP,2008.0,2,0,2
KAZ,CHE,2005.0,1,0,1
TUR,PRT,2009.0,2,0,2
CMR,PER,2014.0,1,0,1
NLD,KOR,1999.0,1,0,1
NOR,GHA,2001.0,1,0,1
NOR,GHA,2004.0,1,0,1
SVN,DNK,2004.0,2,0,2
EST,IRL,2005.0,1,0,1
COG,DEU,2023.0,1,0,1
TWN,ERI,2006.0,1,0,1
DEU,ZMB,2009.0,1,0,1
NOR,OMN,2010.0,1,0,1
ISL,AUT,2006.0,1,0,1
ITA,ATA,2009.0,3,0,3
ATA,,2011.0,2,0,2
SWE,CUB,2004.0,2,0,2
PHL,SWE,2015.0,1,0,1
GBR,CUB,2010.0,1,0,1
USA,KGZ,2006.0,1,0,1
NZL,KWT,2012.0,1,0,1
SRB,ZMB,2011.0,1,0,1
CZE,CYP,2012.0,1,0,1
TWN,CRI,2014.0,1,0,1
NOR,KEN,2013.0,2,0,2
TUR,KWT,2014.0,1,0,1
AUS,RUS,2010.0,5,13,-8
COD,MLI,2017.0,1,2,-1
DEU,MDA,2017.0,3,4,-1
PRT,KOR,2012.0,2,4,-2
FRA,URY,2008.0,2,1,1
COG,ZAF,2011.0,2,3,-1
BGR,JPN,2014.0,3,3,0
LVA,AUT,2007.0,1,1,0
CAN,BGR,2005.0,1,3,-2
BEL,ROU,1997.0,4,1,3
JPN,PAK,1998.0,1,3,-2
CZE,UZB,2018.0,4,2,2
HRV,CAN,2019.0,3,3,0
TUN,GBR,2018.0,4,5,-1
CMR,DEU,2015.0,6,5,1
MDA,ROU,2014.0,2,2,0
MEX,IND,2000.0,1,6,-5
ARG,CZE,2020.0,3,3,0
IND,FJI,2004.0,3,2,1
UGA,JPN,2002.0,1,1,0
POL,CHN,2000.0,2,3,-1
CAF,USA,2009.0,1,1,0
HUN,TUR,2019.0,3,1,2
TWN,CZE,2013.0,4,1,3
EGY,CHE,2023.0,4,1,3
USA,BIH,2020.0,2,6,-4
CAN,MAC,2019.0,1,2,-1
PSE,CAN,2023.0,1,3,-2
KAZ,ITA,2020.0,1,2,-1
LAO,FRA,2016.0,3,6,-3
MAR,ZAF,2020.0,3,5,-2
ISR,TWN,2022.0,1,6,-5
IND,RUS,2024.0,1,1,0
KOR,PHL,2010.0,2,2,0
MMR,THA,2023.0,6,3,3
KOR,RUS,2023.0,2,7,-5
TGO,FRA,2020.0,5,7,-2
BWA,GBR,2023.0,1,2,-1
TGO,BEN,2017.0,2,1,1
LUX,CZE,2022.0,2,2,0
MNG,CHN,2019.0,3,18,-15
SDN,JPN,2022.0,1,2,-1
MAR,CMR,2023.0,1,2,-1
FRA,CUB,2023.0,2,2,0
GBR,YEM,2022.0,1,6,-5
UKR,SVK,2019.0,6,3,3
NLD,EST,2023.0,2,2,0
BIH,SVN,2022.0,1,1,0
VEN,COL,2023.0,3,5,-2
AUS,OMN,2007.0,2,3,-1
AFG,MYS,2022.0,2,3,-1
BEL,GAB,2007.0,1,1,0
DEU,ALB,2008.0,1,3,-2
IND,SAU,1998.0,3,15,-12
SVN,ITA,2005.0,2,1,1
ESP,BGR,2016.0,3,1,2
BGR,ESP,2017.0,1,2,-1
FRA,LUX,2001.0,6,8,-2
LTU,GBR,2009.0,4,2,2
SRB,GBR,2008.0,6,17,-11
BHR,GBR,2016.0,5,6,-1
ROU,CHE,2014.0,3,5,-2
GBR,CMR,2006.0,2,3,-1
GRC,MLT,2013.0,1,1,0
LUX,GRC,2013.0,1,2,-1
USA,MKD,2017.0,4,3,1
DEU,VEN,2001.0,2,6,-4
BEL,LTU,2013.0,2,2,0
CAN,NGA,2007.0,1,4,-3
JPN,MEX,2004.0,3,1,2
RUS,IRQ,2011.0,2,1,1
ESP,ARM,2019.0,1,1,0
FRA,TGO,2010.0,3,3,0
NGA,CAN,1997.0,1,1,0
TZA,USA,2001.0,4,6,-2
DNK,GRL,2010.0,2,1,1
IRL,CHL,2008.0,1,1,0
NZL,BWA,2004.0,1,1,0
NOR,EST,2014.0,1,2,-1
UKR,KOR,2013.0,1,2,-1
GBR,LBN,2005.0,6,3,3
BRN,BWA,2010.0,1,1,0
PSE,ISR,2004.0,8,8,0
LBY,GBR,2015.0,4,12,-8
BEL,TUR,2004.0,3,3,0
TUR,AUT,2004.0,1,2,-1
TZA,SWE,1999.0,5,1,4
VNM,CAN,2005.0,1,1,0
GRC,ESP,2006.0,7,13,-6
TWN,PAK,2011.0,1,1,0
URY,GBR,2000.0,2,1,1
PNG,USA,2010.0,2,1,1
TGO,FRA,1999.0,7,1,6
PNG,CHE,2012.0,1,4,-3
BRB,JAM,2014.0,1,1,0
CHN,POL,2009.0,2,2,0
IRL,CHN,2000.0,2,3,-1
PRT,CHE,1998.0,3,3,0
CUB,ITA,2002.0,5,3,2
ISR,BRA,2020.0,2,9,-7
CAN,SVK,2005.0,1,1,0
CHE,CZE,1998.0,3,8,-5
AUS,LBN,2017.0,3,2,1
NIC,DNK,2012.0,1,1,0
USA,BRB,2015.0,3,3,0
ZAF,SWZ,2013.0,2,1,1
MAR,EGY,2019.0,1,1,0
ISR,NOR,2023.0,1,1,0
KOR,SDN,2014.0,2,3,-1
CAN,BFA,2020.0,3,2,1
COD,USA,2019.0,5,8,-3
QAT,ZAF,2021.0,2,3,-1
CHE,VEN,2012.0,2,2,0
PER,CAN,2014.0,1,2,-1
PRT,UKR,2013.0,1,1,0
ROU,SWE,2021.0,1,1,0
MLI,USA,2023.0,2,1,1
JPN,ARE,2014.0,2,1,1
DEU,LKA,2021.0,4,4,0
BHR,IRL,2012.0,2,5,-3
BRA,CUB,2023.0,3,1,2
KEN,GHA,2014.0,2,2,0
KOR,CZE,2015.0,3,3,0
SRB,QAT,2018.0,2,5,-3
USA,SYR,2013.0,1,8,-7
AUS,LBN,2016.0,3,4,-1
HUN,ARE,2020.0,2,2,0
CZE,ARE,2020.0,3,2,1
PAK,DNK,2014.0,1,2,-1
IRL,BHR,2018.0,4,3,1
ZAF,CZE,2010.0,1,1,0
VNM,CHN,2007.0,1,1,0
ITA,BGD,2017.0,3,2,1
GBR,CMR,2023.0,2,4,-2
DEU,BEN,2015.0,1,1,0
ARE,IND,2007.0,5,8,-3
ALB,DEU,2016.0,1,2,-1
NZL,NPL,2016.0,2,1,1
AUS,PNG,2014.0,7,7,0
TWN,POL,2014.0,2,2,0
HUN,BGR,2021.0,2,1,1
ESP,SGP,2021.0,6,7,-1
UGA,SDN,2020.0,2,1,1
ETH,FIN,2019.0,1,2,-1
KEN,ITA,2021.0,4,2,2
ESP,MOZ,2003.0,1,1,0
PAK,TZA,2019.0,1,1,0
SWE,LVA,2022.0,2,2,0
MYS,ROU,2022.0,1,1,0
CZE,CHL,2020.0,3,1,2
NZL,BRA,2023.0,3,5,-2
TWN,MEX,2019.0,1,3,-2
GRC,JPN,2016.0,4,2,2
MEX,IND,2023.0,5,8,-3
KWT,ARE,2010.0,2,2,0
SWE,OMN,2021.0,1,1,0
ZAF,LSO,2023.0,3,2,1
HUN,ISR,2017.0,1,3,-2
ITA,VEN,2018.0,2,5,-3
UGA,CHN,2021.0,2,2,0
CAN,SRB,2016.0,3,4,-1
TUR,IRN,2015.0,8,21,-13
SRB,BEL,2018.0,2,4,-2
MYS,PHL,2018.0,2,2,0
MLT,IRL,2019.0,1,3,-2
SVK,FRA,2020.0,3,8,-5
UGA,BEL,2009.0,2,1,1
LUX,CHE,2022.0,3,8,-5
NLD,KHM,2019.0,1,1,0
WSM,ASM,2021.0,1,1,0
LBR,NGA,2018.0,2,5,-3
GTM,ESP,2022.0,1,4,-3
ARE,KOR,2022.0,5,14,-9
BEL,COL,1997.0,1,1,0
IRL,ISR,2023.0,3,1,2
EGY,NZL,2019.0,2,1,1
FRA,NER,2022.0,4,1,3
TUN,MAR,2023.0,2,2,0
NLD,TZA,2003.0,3,1,2
USA,ZWE,2009.0,8,13,-5
MEX,CZE,2004.0,1,3,-2
VEN,CAN,2010.0,7,2,5
PER,SWE,2012.0,2,1,1
SRB,SWE,2001.0,1,2,-1
COL,CAN,2005.0,1,3,-2
ESP,AND,2006.0,6,2,4
NZL,HKG,2000.0,4,3,1
ESP,IRL,1997.0,1,1,0
ECU,PER,2008.0,1,2,-1
IRL,NZL,2009.0,5,5,0
FIN,ARG,2002.0,1,1,0
RUS,HKG,2016.0,2,5,-3
BRA,PRY,2008.0,3,2,1
BGD,MYS,2001.0,5,4,1
NAM,ZAF,2000.0,2,1,1
IRN,AUS,2001.0,2,17,-15
EGY,QAT,2001.0,2,5,-3
MKD,DEU,2018.0,3,1,2
SEN,BEL,2015.0,1,1,0
PAK,NLD,2016.0,4,17,-13
DEU,OMN,2012.0,3,1,2
MOZ,BRA,2008.0,2,1,1
AUT,LTU,2010.0,2,1,1
ISR,POL,2020.0,2,8,-6
ITA,LBN,2013.0,3,3,0
MEX,CUB,2022.0,3,28,-25
JPN,GEO,2019.0,1,1,0
URY,CHL,2022.0,4,6,-2
DNK,GHA,2014.0,3,1,2
ZWE,NLD,2021.0,1,2,-1
PAK,AFG,2016.0,1,1,0
PYF,USA,2016.0,1,1,0
USA,VIR,2014.0,3,2,1
VNM,ESP,2020.0,2,2,0
UZB,KOR,2015.0,2,1,1
BGR,EGY,2017.0,1,1,0
PSE,BEL,2015.0,2,2,0
LTU,ITA,2018.0,5,6,-1
ESP,ALB,2017.0,2,1,1
GHA,IND,2016.0,1,2,-1
GHA,IND,2022.0,3,4,-1
PER,ITA,2019.0,2,2,0
RWA,BEL,2016.0,4,5,-1
FRA,SRB,2017.0,5,11,-6
IND,JAM,2015.0,1,1,0
CMR,GHA,2019.0,2,1,1
EGY,PRT,2021.0,1,3,-2
CMR,ITA,2016.0,3,9,-6
KOR,ECU,2019.0,3,1,2
ECU,CHN,2020.0,2,1,1
CMR,IND,2017.0,1,2,-1
MNE,HRV,2020.0,1,3,-2
USA,MOZ,2022.0,4,11,-7
IND,POL,2014.0,9,2,7
COD,CMR,2022.0,1,2,-1
CZE,NZL,2015.0,2,4,-2
CHE,SWZ,2019.0,5,7,-2
KGZ,USA,2008.0,1,2,-1
IRN,ISR,2014.0,1,1,0
JOR,OMN,2017.0,4,1,3
ITA,BGR,2012.0,2,3,-1
ZAF,MLI,2009.0,1,1,0
PSE,EGY,2009.0,2,1,1
ISR,CHN,1997.0,3,2,1
LVA,USA,2021.0,2,3,-1
SVK,DNK,2006.0,1,1,0
FRA,LTU,2008.0,1,4,-3
SAU,POL,2015.0,1,1,0
CMR,ZAF,2009.0,5,5,0
JPN,CMR,2007.0,2,2,0
KGZ,USA,2015.0,1,1,0
NOR,POL,2009.0,2,5,-3
CHN,TUN,2017.0,1,3,-2
VNM,AUS,2007.0,3,7,-4
KOR,NPL,2009.0,2,3,-1
HUN,GRC,2003.0,1,1,0
MWI,KEN,2015.0,2,1,1
BGR,DNK,2007.0,2,1,1
AUT,BGR,2007.0,2,1,1
COL,ECU,2008.0,3,1,2
AUT,THA,2004.0,4,2,2
KGZ,RUS,2007.0,2,3,-1
BEL,CIV,2007.0,1,1,0
UKR,MDA,2007.0,2,6,-4
NOR,EST,2004.0,1,1,0
KHM,SGP,2014.0,1,1,0
SRB,FIN,2007.0,2,1,1
ARE,ZAF,2019.0,4,5,-1
IRL,IRN,2007.0,2,2,0
CRI,ITA,2014.0,1,1,0
IDN,BEL,2013.0,2,1,1
TZA,FIN,2018.0,1,2,-1
CZE,HUN,2016.0,1,7,-6
PAK,ZAF,2013.0,2,4,-2
BGD,ESP,2019.0,2,4,-2
ISR,BRA,2007.0,2,1,1
SEN,CHE,2015.0,1,3,-2
SVN,CHN,2013.0,4,1,3
GBR,LTU,2016.0,5,12,-7
LBY,CAN,2014.0,2,2,0
RUS,SVK,2018.0,3,3,0
MLI,CHN,2017.0,1,1,0
HKG,HUN,2018.0,1,1,0
EST,UKR,2021.0,1,2,-1
GEO,CAN,2020.0,1,1,0
THA,BTN,2019.0,2,4,-2
POL,CHN,2010.0,2,3,-1
BEL,TWN,2002.0,1,1,0
CMR,JPN,2017.0,2,1,1
BRN,MYS,1999.0,1,1,0
TWN,MAC,2012.0,4,1,3
EGY,AUT,2009.0,3,4,-1
MYS,BHR,2014.0,3,2,1
MEX,HUN,2021.0,4,2,2
FRA,KWT,2021.0,5,2,3
MYS,AUT,2014.0,2,2,0
EGY,HUN,2003.0,2,1,1
GBR,CHE,2024.0,1,1,0
CHL,VEN,2019.0,2,21,-19
MYS,RUS,2022.0,1,1,0
PRT,CAN,2013.0,11,8,3
FRA,NER,2017.0,3,2,1
MMR,JPN,2004.0,2,4,-2
MYS,PAK,2005.0,2,2,0
IND,BLR,2009.0,1,1,0
ROU,TUR,2006.0,2,1,1
GHA,DNK,2018.0,3,3,0
HUN,KWT,1998.0,1,1,0
SGP,ITA,2007.0,2,6,-4
DEU,PHL,2018.0,2,6,-4
DNK,POL,2009.0,5,7,-2
FRA,BLR,2002.0,3,8,-5
SAU,YEM,2009.0,1,1,0
JAM,NGA,2011.0,1,1,0
FIN,UKR,2004.0,1,3,-2
ROU,BEL,2004.0,3,3,0
ESP,EST,2008.0,1,1,0
IRN,FRA,2000.0,1,4,-3
ZMB,NOR,2004.0,1,1,0
GRC,IRL,2009.0,4,2,2
SWE,TZA,2000.0,2,5,-3
USA,MDG,2015.0,5,3,2
BEL,TZA,2002.0,1,1,0
CAN,MYS,2003.0,2,4,-2
THA,AUS,1997.0,2,11,-9
DEU,LTU,2011.0,2,9,-7
ZMB,ZWE,2011.0,3,2,1
PAN,CAN,2001.0,2,1,1
GRC,CHN,2012.0,4,5,-1
IRN,EGY,2008.0,2,1,1
IDN,HKG,2007.0,1,1,0
NGA,CIV,2001.0,1,1,0
SWE,NZL,1998.0,3,2,1
SWE,PER,2021.0,1,1,0
GEO,ITA,1999.0,1,1,0
ZAF,TZA,2000.0,1,7,-6
PHL,ESP,2004.0,4,5,-1
ISR,BRA,1998.0,2,1,1
EST,FIN,2005.0,3,6,-3
NLD,SVK,2018.0,2,1,1
USA,KHM,2009.0,3,6,-3
UZB,FRA,2012.0,1,1,0
NZL,SRB,2007.0,1,1,0
CZE,GRC,2012.0,1,3,-2
USA,BWA,2008.0,7,8,-1
CHE,SVN,2022.0,4,11,-7
GMB,NGA,2009.0,1,1,0
PNG,AUS,2023.0,1,2,-1
DEU,ECU,2006.0,1,1,0
CMR,GHA,2009.0,1,3,-2
PER,PRT,2022.0,1,2,-1
IND,BTN,2006.0,1,1,0
DEU,KWT,2004.0,3,2,1
USA,BOL,2013.0,5,1,4
