migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
ZA,NO,2017.0,5,3,2
MK,CN,2016.0,6,2,4
NL,CL,2012.0,7,5,2
MX,BE,2001.0,2,1,1
HU,BR,2012.0,2,2,0
RU,UZ,2004.0,8,18,-10
DE,ML,2004.0,1,1,0
NI,MX,2009.0,3,1,2
BA,RS,2002.0,2,1,1
NZ,TR,2017.0,3,3,0
FR,DO,2018.0,2,1,1
MY,KR,2003.0,2,2,0
SN,BR,2019.0,2,1,1
HU,DK,2000.0,3,1,2
NZ,IR,2008.0,1,2,-1
IQ,KW,2022.0,2,2,0
RS,AU,2008.0,8,4,4
CU,BE,2007.0,3,1,2
BG,IT,2013.0,5,8,-3
CA,NO,2023.0,2,2,0
GE,IT,2006.0,1,3,-2
RO,LT,1997.0,1,1,0
DK,LU,2021.0,4,4,0
BH,IE,2011.0,1,1,0
BY,DE,2022.0,3,4,-1
ZW,SE,2001.0,1,1,0
GB,BY,2005.0,1,1,0
PY,EC,2017.0,5,1,4
DE,KZ,2013.0,2,3,-1
KR,SA,2007.0,1,1,0
AT,AE,2020.0,2,1,1
DK,BD,2020.0,1,1,0
BD,AE,2022.0,1,2,-1
PE,DE,2013.0,4,4,0
VN,PK,2019.0,3,3,0
QA,PS,2021.0,1,1,0
PT,SE,2023.0,2,1,1
CO,SE,2022.0,2,5,-3
PH,CN,1998.0,5,5,0
TH,LK,2014.0,2,1,1
KR,BR,2018.0,2,6,-4
LV,NO,2015.0,1,1,0
NG,BE,2020.0,4,3,1
DE,PA,2020.0,6,4,2
CM,JP,2016.0,1,3,-2
BH,KW,2008.0,1,1,0
nan,GR,2016.0,2,2,0
KR,AT,2020.0,5,5,0
NP,PH,2020.0,5,10,-5
SI,RS,1999.0,1,3,-2
UA,IQ,2019.0,1,1,0
CO,IE,2020.0,3,4,-1
NO,GR,2016.0,6,11,-5
BD,IE,2018.0,3,1,2
BY,IN,2016.0,7,6,1
US,MG,2011.0,1,3,-2
EE,HU,2009.0,1,2,-1
DZ,MA,2002.0,1,1,0
PT,MY,2007.0,2,1,1
IL,KR,2020.0,5,7,-2
US,UG,2023.0,1,1,0
CU,UY,2006.0,1,2,-1
BE,SN,2021.0,3,4,-1
IT,CN,2023.0,6,4,2
GB,VG,2006.0,3,2,1
UG,IN,2012.0,2,1,1
UA,IN,2020.0,8,4,4
FI,IR,2005.0,1,1,0
IN,BN,2019.0,2,5,-3
CN,AR,2021.0,2,1,1
NL,SY,2013.0,2,1,1
SI,SK,2022.0,2,5,-3
AT,RO,2012.0,3,8,-5
IR,TN,2017.0,9,9,0
SI,JP,2000.0,1,2,-1
DZ,GB,2013.0,4,7,-3
ES,PH,1998.0,2,3,-1
FJ,IN,2018.0,7,5,2
ID,KE,2009.0,3,1,2
ZA,KR,2007.0,2,2,0
FR,GF,2006.0,3,8,-5
LV,BE,2009.0,1,1,0
MX,PE,1999.0,9,8,1
BH,IR,2007.0,1,1,0
TW,FR,2000.0,6,11,-5
ET,IN,2005.0,1,5,-4
FR,CY,2022.0,1,5,-4
AR,ZA,2015.0,1,1,0
EG,NP,2014.0,1,3,-2
UA,IT,1997.0,4,1,3
EG,NL,2002.0,1,3,-2
AU,HR,2022.0,2,6,-4
TZ,CA,2007.0,2,5,-3
NZ,CZ,2010.0,1,1,0
NZ,SK,2013.0,1,5,-4
LB,DZ,2018.0,1,1,0
AU,CL,2010.0,7,3,4
PL,SK,2010.0,2,5,-3
CU,GB,1997.0,1,3,-2
LK,PK,2022.0,2,1,1
SS,GB,2003.0,6,7,-1
FR,EE,2000.0,3,1,2
CN,LU,2015.0,4,2,2
ES,JO,2022.0,1,1,0
LU,NO,2021.0,2,1,1
GB,BB,2009.0,2,2,0
MC,US,2022.0,2,2,0
ES,SK,2017.0,5,7,-2
TR,BD,2014.0,2,3,-1
IT,AO,2020.0,2,3,-1
UA,NL,2008.0,4,3,1
PH,FR,2003.0,2,2,0
NL,CU,2021.0,2,1,1
RS,BG,2013.0,1,6,-5
NZ,TR,2019.0,1,3,-2
RU,LU,2022.0,3,1,2
UA,AT,2003.0,2,2,0
NL,PH,2010.0,3,4,-1
BD,ID,2010.0,2,2,0
BR,RU,2001.0,10,6,4
CU,FR,2013.0,5,3,2
IE,SK,2013.0,1,1,0
CZ,FI,2022.0,6,2,4
FR,LY,2014.0,2,1,1
PH,ZA,2020.0,1,5,-4
MZ,BE,2022.0,2,11,-9
MX,IL,2009.0,4,4,0
FR,UY,2009.0,3,2,1
US,SS,2005.0,1,1,0
ML,CA,2022.0,1,1,0
TZ,nan,2020.0,1,1,0
CZ,PT,2015.0,4,2,2
TN,IQ,2020.0,4,1,3
SD,IE,2012.0,1,2,-1
IN,CY,2022.0,3,2,1
LK,SG,2022.0,1,1,0
NZ,CZ,2019.0,3,2,1
CN,MK,2007.0,2,3,-1
AE,KW,2010.0,2,2,0
CA,TN,2001.0,2,1,1
FI,EG,2016.0,3,5,-2
IT,KE,2001.0,1,3,-2
BE,CM,2009.0,1,2,-1
UY,FR,2009.0,2,3,-1
NO,HU,2020.0,3,3,0
OM,JO,1997.0,1,2,-1
YE,EG,2008.0,1,2,-1
KR,IT,2006.0,6,2,4
SK,UA,2013.0,1,1,0
BJ,BE,2013.0,1,1,0
JP,AM,1998.0,1,21,-20
BD,ZA,2017.0,2,1,1
CH,CL,2004.0,1,5,-4
CM,CA,2005.0,1,1,0
ME,AT,2018.0,1,1,0
DZ,BR,2017.0,1,1,0
nan,RS,2022.0,1,1,0
CH,CM,2012.0,1,4,-3
RW,BE,2021.0,2,1,1
UY,PE,2015.0,1,5,-4
SN,ZA,2020.0,2,3,-1
BR,JO,2015.0,1,22,-21
US,IN,2005.0,1058,1152,-94
IN,TW,2009.0,58,29,29
IL,US,2006.0,477,348,129
MX,EC,2015.0,79,29,50
MX,CL,2010.0,120,120,0
UA,RU,2015.0,411,239,172
DE,IN,2009.0,127,146,-19
TR,RS,2016.0,53,91,-38
LU,DE,2015.0,22,37,-15
AE,US,2013.0,42,74,-32
CW,NL,2013.0,23,17,6
CN,IE,2010.0,39,32,7
AR,DK,2022.0,5,3,2
BR,IT,2018.0,298,369,-71
SA,MY,2022.0,16,39,-23
IL,IN,2003.0,12,11,1
nan,CH,2004.0,6,6,0
DE,GR,2021.0,55,45,10
JP,LK,2014.0,30,21,9
DE,IL,2012.0,48,62,-14
IT,PT,2011.0,36,21,15
US,NG,2021.0,82,143,-61
FR,RO,2010.0,60,38,22
FR,RO,2019.0,55,34,21
SA,CN,2015.0,26,35,-9
IR,TN,2019.0,10,12,-2
CU,VE,2009.0,11,7,4
CL,AR,2000.0,14,23,-9
GB,BH,2017.0,12,3,9
PL,RU,2017.0,43,33,10
IT,CH,2013.0,311,184,127
LK,AU,2006.0,4,2,2
CA,CM,2014.0,5,2,3
BO,ES,2010.0,8,7,1
CA,KW,2000.0,3,3,0
SE,SK,2016.0,3,2,1
DE,LT,2019.0,11,10,1
ET,NL,2020.0,13,15,-2
CA,NL,2016.0,102,100,2
HK,JP,2014.0,12,18,-6
IL,IR,2017.0,2,1,1
US,GR,2008.0,178,170,8
NG,KR,2022.0,10,11,-1
CY,IR,2021.0,7,4,3
KE,CA,2008.0,3,3,0
BH,EG,2020.0,11,7,4
PL,ZA,2012.0,1,1,0
AU,PK,2018.0,52,60,-8
SE,PK,2018.0,18,17,1
CN,PL,2007.0,26,37,-11
EG,IR,2014.0,10,10,0
KR,SG,2009.0,27,21,6
IL,nan,2006.0,12,16,-4
RO,FR,2003.0,30,25,5
NO,IR,2019.0,9,13,-4
IE,SA,2017.0,6,4,2
HU,NL,2008.0,14,5,9
EG,KR,2012.0,5,8,-3
IE,BH,2020.0,3,2,1
BH,AE,2015.0,2,1,1
GR,CA,2015.0,13,10,3
TJ,UA,2015.0,1,4,-3
HU,IR,2010.0,3,1,2
GB,SI,2017.0,8,15,-7
NL,AU,2023.0,4,4,0
FR,SE,2000.0,38,30,8
CH,RU,2023.0,4,3,1
IT,MX,2018.0,41,53,-12
BO,PE,2017.0,5,10,-5
UA,FI,2018.0,4,3,1
PL,CA,2009.0,17,27,-10
UG,MY,2020.0,1,1,0
GR,IN,2000.0,2,3,-1
JO,AE,2011.0,10,4,6
AE,OM,2015.0,4,4,0
HU,BE,2009.0,10,6,4
UG,FR,2005.0,2,1,1
BR,NL,1998.0,4,10,-6
US,BG,1998.0,7,20,-13
IL,SG,2012.0,5,1,4
FI,IN,2007.0,4,4,0
CU,CO,2014.0,31,15,16
CA,MA,2011.0,17,12,5
nan,IR,2008.0,6,1,5
NO,TR,2007.0,4,4,0
CL,CR,2011.0,13,15,-2
AT,EG,2010.0,3,5,-2
DE,CH,2023.0,20,18,2
ES,HU,2017.0,8,8,0
NZ,CZ,2017.0,3,1,2
SG,GB,2004.0,44,60,-16
LV,US,2020.0,6,8,-2
ES,MA,2011.0,10,8,2
HR,GB,1999.0,5,3,2
GB,SI,2010.0,11,8,3
CA,PK,2005.0,7,5,2
PL,ES,2016.0,21,35,-14
GB,SI,2019.0,13,17,-4
NL,HU,2010.0,16,12,4
UA,GB,2012.0,8,10,-2
BA,NO,2015.0,2,1,1
DE,MY,2015.0,16,15,1
AU,CZ,2013.0,9,9,0
AT,LV,2009.0,1,1,0
GH,CM,2016.0,1,3,-2
JM,GB,2005.0,5,5,0
ES,SI,2010.0,12,12,0
ES,IN,2010.0,18,22,-4
PE,US,2001.0,22,14,8
NL,NZ,2009.0,12,4,8
SY,JP,2012.0,1,3,-2
BY,PL,2013.0,6,4,2
BS,US,2013.0,7,2,5
MX,JP,2020.0,8,6,2
CH,AR,2008.0,8,8,0
LU,ES,2016.0,4,8,-4
CN,BN,2019.0,2,3,-1
NL,ZA,2004.0,23,15,8
PK,MA,2011.0,11,30,-19
CL,CN,2012.0,6,4,2
CZ,MY,2018.0,13,11,2
NZ,IT,2020.0,10,7,3
MA,CA,2015.0,13,21,-8
TW,DK,2021.0,2,3,-1
MX,IN,1998.0,4,1,3
NP,IN,2000.0,10,11,-1
SE,IR,1998.0,3,3,0
MY,KZ,2020.0,2,1,1
BE,IL,2005.0,4,9,-5
SG,JP,2009.0,36,38,-2
DE,CR,2016.0,7,7,0
HU,IT,2003.0,7,10,-3
UA,TR,2002.0,1,1,0
nan,AU,2023.0,1,1,0
EC,GR,2001.0,2,1,1
QA,IN,2012.0,7,13,-6
RS,AT,2022.0,9,1,8
JP,BJ,2020.0,1,1,0
IQ,CA,2014.0,1,5,-4
NL,UA,2021.0,1,3,-2
DK,PT,2011.0,2,2,0
RU,GR,2005.0,1,3,-2
LU,AU,2019.0,6,1,5
BI,BE,2019.0,1,1,0
PS,DE,2020.0,3,6,-3
GB,XK,2020.0,6,1,5
TW,BR,2017.0,4,1,3
IT,PK,1998.0,1,1,0
GB,KZ,2012.0,4,1,3
FI,AT,2022.0,1,11,-10
VG,FR,2000.0,1,2,-1
BE,GH,2018.0,2,2,0
AT,MX,2015.0,1,7,-6
SY,GB,2010.0,2,9,-7
US,PG,2003.0,2,3,-1
GB,VN,1997.0,1,2,-1
MY,LB,1999.0,1,1,0
SY,GB,2019.0,6,5,1
GR,HR,2020.0,1,1,0
PR,ET,2015.0,7,12,-5
CN,SK,2004.0,2,1,1
SI,TR,2009.0,1,1,0
IL,IR,2019.0,3,4,-1
HU,IR,2019.0,2,9,-7
UA,IE,2018.0,2,3,-1
UA,CL,2004.0,2,1,1
BJ,NG,2022.0,3,1,2
IR,CY,2014.0,3,1,2
QA,OM,2012.0,2,4,-2
GB,MU,2013.0,2,1,1
JP,AM,1997.0,5,9,-4
ES,HR,2001.0,1,2,-1
GB,FO,2015.0,2,1,1
PE,JP,2003.0,1,1,0
UY,VE,1999.0,1,1,0
CL,US,2013.0,214,212,2
ZA,NZ,2014.0,10,11,-1
IE,PK,2017.0,12,11,1
MY,CN,2016.0,54,86,-32
UZ,DE,2003.0,3,1,2
CH,HU,2008.0,9,9,0
BN,MY,2015.0,5,10,-5
AE,QA,2008.0,4,3,1
SE,EE,2015.0,8,19,-11
KE,IN,2015.0,11,6,5
SI,PL,2013.0,4,5,-1
BD,ES,2022.0,10,4,6
NC,US,2016.0,4,4,0
HU,IR,2017.0,3,2,1
IR,JP,2003.0,5,13,-8
ZW,BW,2006.0,2,1,1
TW,BR,2019.0,1,6,-5
ID,BE,2018.0,7,8,-1
CO,NI,2022.0,2,1,1
,US,2012.0,76079,0,76079
TR,,2023.0,24226,0,24226
SD,,2023.0,503,0,503
RS,,2015.0,601,0,601
,FR,1999.0,12519,0,12519
,TW,2016.0,2411,0,2411
,IN,2000.0,7036,0,7036
,TN,2012.0,1498,0,1498
,JP,2010.0,14881,0,14881
NL,,2012.0,4359,0,4359
NZ,,2024.0,8222,0,8222
AG,,2024.0,685,0,685
CO,,2020.0,3065,0,3065
,FI,2000.0,1735,0,1735
CZ,,2020.0,2595,0,2595
SK,,2022.0,1683,0,1683
IR,,2021.0,12883,0,12883
BE,,2014.0,1835,0,1835
JM,,2019.0,65,0,65
,CU,2015.0,486,0,486
ZA,,2024.0,13576,0,13576
CU,,2010.0,159,0,159
,CH,2001.0,2868,0,2868
,PH,2009.0,483,0,483
,MA,2012.0,1450,0,1450
CH,,2015.0,2781,0,2781
,JP,2017.0,13020,0,13020
,JP,2019.0,6198,0,6198
,UY,2004.0,186,0,186
ZA,TH,2022.0,1,0,1
,CG,2003.0,31,0,31
,LV,2013.0,562,0,562
KZ,,2019.0,295,0,295
,HU,2010.0,1297,0,1297
CA,,2009.0,4043,0,4043
,EC,2008.0,170,0,170
PK,,2021.0,1959,0,1959
IE,,2025.0,704,0,704
SE,,2001.0,873,0,873
HR,DK,2016.0,2,0,2
HU,,2018.0,1143,0,1143
AM,,2013.0,85,0,85
,BG,1997.0,485,0,485
,CZ,2015.0,2104,0,2104
PH,,2008.0,110,0,110
VN,,2021.0,532,0,532
,CO,2007.0,1959,0,1959
,PE,2000.0,253,0,253
,NO,2015.0,1822,0,1822
,IR,1999.0,973,0,973
BY,,2003.0,94,0,94
TH,,2022.0,4223,0,4223
MX,PY,2014.0,10,0,10
,HU,2017.0,1278,0,1278
CU,,2019.0,493,0,493
MM,,2019.0,31,0,31
KZ,,2017.0,166,0,166
,BN,2013.0,40,0,40
CN,BN,2017.0,4,0,4
PY,,2018.0,41,0,41
RO,,2005.0,96,0,96
UY,DK,2013.0,5,0,5
,JM,2003.0,50,0,50
,PA,2003.0,31,0,31
,TH,1996.0,664,0,664
nan,,2001.0,149,0,149
CU,nan,2022.0,1,0,1
,GE,2003.0,167,0,167
,DK,2016.0,1994,0,1994
,BG,1998.0,438,0,438
,CR,2016.0,261,0,261
MK,,2021.0,267,0,267
,TH,2004.0,1595,0,1595
RU,,1999.0,959,0,959
,PY,2014.0,121,0,121
,PS,2015.0,153,0,153
,KP,2014.0,26,0,26
,MN,2015.0,104,0,104
,OM,2006.0,117,0,117
,AE,2001.0,96,0,96
NA,,2023.0,169,0,169
KG,,2020.0,31,0,31
LV,,2019.0,355,0,355
,CL,2016.0,1710,0,1710
AT,,2001.0,428,0,428
PE,,2013.0,139,0,139
MM,,2017.0,11,0,11
UA,,2015.0,1226,0,1226
PR,GB,1997.0,1,0,1
AU,MU,2017.0,4,0,4
CU,,2017.0,394,0,394
CN,TT,2017.0,1,0,1
KW,QA,2000.0,1,0,1
RO,,2002.0,92,0,92
,UZ,2017.0,385,0,385
,IQ,1994.0,39,0,39
MA,MY,2010.0,2,0,2
HR,,2025.0,469,0,469
LV,,2017.0,281,0,281
LV,,2010.0,51,0,51
HN,,2018.0,32,0,32
SA,,2014.0,316,0,316
,BJ,2008.0,61,0,61
CO,LT,2015.0,2,0,2
LB,,2014.0,108,0,108
TR,SG,2000.0,2,0,2
FR,SK,2000.0,5,0,5
GE,,2013.0,81,0,81
NP,,2015.0,132,0,132
QA,,2004.0,8,0,8
MG,,2012.0,15,0,15
JM,ZA,2020.0,1,0,1
LK,,2003.0,30,0,30
,IS,2017.0,122,0,122
ER,,2022.0,14,0,14
MW,,2012.0,19,0,19
ZM,,2003.0,6,0,6
BO,,2018.0,56,0,56
,KY,2017.0,2,0,2
,BI,2018.0,20,0,20
BR,MO,2019.0,1,0,1
,UZ,2019.0,329,0,329
,RE,2018.0,23,0,23
,UZ,2010.0,113,0,113
DO,,2001.0,4,0,4
ZM,AU,2020.0,3,0,3
,TL,2018.0,1,0,1
,ZM,2011.0,81,0,81
,IS,2010.0,146,0,146
GM,,2023.0,123,0,123
KZ,,2010.0,32,0,32
NE,BJ,2018.0,1,0,1
SN,GN,2007.0,2,0,2
,HU,2019.0,685,0,685
,SY,2012.0,107,0,107
,IS,2019.0,63,0,63
CN,AO,2009.0,3,0,3
PH,IR,2014.0,4,0,4
TN,KW,2021.0,2,0,2
,UY,1996.0,93,0,93
MY,LR,2022.0,1,0,1
PL,PG,2002.0,1,0,1
NG,CI,2008.0,2,0,2
BE,PS,2012.0,1,0,1
GH,,2007.0,27,0,27
,FO,2007.0,3,0,3
ZW,,2004.0,24,0,24
TN,UA,2019.0,1,0,1
MT,GR,2019.0,3,0,3
ES,LT,2013.0,2,0,2
SN,,2012.0,31,0,31
,GM,2005.0,12,0,12
ME,,2015.0,11,0,11
GD,,2023.0,76,0,76
GW,,2001.0,1,0,1
CL,TH,2017.0,1,0,1
PL,NG,2020.0,2,0,2
,NC,2009.0,7,0,7
,MZ,2009.0,53,0,53
CY,ET,2021.0,1,0,1
MM,,2010.0,3,0,3
PH,AT,2022.0,2,0,2
FR,HK,2022.0,3,0,3
PH,RU,2000.0,1,0,1
,GD,2007.0,16,0,16
JM,,2010.0,27,0,27
IN,CO,2002.0,1,0,1
LK,CG,2016.0,1,0,1
MX,GD,2017.0,1,0,1
CA,MG,2021.0,1,0,1
FR,KZ,2022.0,2,0,2
IL,KZ,2013.0,1,0,1
PA,IL,2013.0,2,0,2
LT,,1999.0,17,0,17
VU,,2023.0,5,0,5
SI,LU,2017.0,1,0,1
SE,LY,2017.0,2,0,2
BA,BS,2019.0,1,0,1
GR,MT,2021.0,3,0,3
TH,nan,2011.0,3,0,3
GH,TH,2015.0,4,0,4
CZ,KZ,2002.0,2,0,2
CY,NL,2004.0,1,0,1
,BW,1994.0,44,0,44
CM,CG,2007.0,1,0,1
JM,,2017.0,64,0,64
VG,NO,2018.0,1,0,1
SN,NC,2006.0,1,0,1
KW,MY,2010.0,6,0,6
IT,TG,2014.0,1,0,1
SY,IR,2006.0,1,0,1
TG,,2016.0,20,0,20
FI,LT,2016.0,2,0,2
CA,BB,1997.0,3,0,3
RS,CL,2004.0,3,0,3
SE,BH,2021.0,1,0,1
ES,MT,2008.0,4,0,4
BH,,2006.0,15,0,15
GN,,2015.0,3,0,3
CU,PT,1999.0,4,0,4
VE,NL,2016.0,4,0,4
,BS,2007.0,3,0,3
UG,EG,2018.0,2,0,2
ES,LK,2021.0,2,0,2
CH,MY,2008.0,1,0,1
AE,BE,2010.0,2,0,2
HR,EE,2013.0,1,0,1
PG,,2008.0,6,0,6
TN,IL,2000.0,1,0,1
SA,NG,2004.0,2,0,2
BR,VN,2011.0,1,0,1
SS,,2018.0,3,0,3
MD,LT,2013.0,2,0,2
IE,PE,2019.0,1,0,1
LK,GH,2012.0,1,0,1
SK,ME,2021.0,1,0,1
GR,PK,2010.0,3,0,3
AU,BS,2018.0,1,0,1
RS,CY,2007.0,1,0,1
IN,,2026.0,5,0,5
IT,LY,2008.0,1,0,1
,MW,1994.0,49,0,49
TR,LB,2023.0,4,0,4
US,TG,2021.0,3,0,3
ZA,CL,2022.0,3,0,3
AR,LB,2011.0,1,0,1
MA,MN,2021.0,2,0,2
CN,FJ,2020.0,1,0,1
BD,SE,1998.0,1,0,1
ZM,FJ,2021.0,1,0,1
GF,BR,2014.0,1,0,1
TR,CM,2018.0,1,0,1
AE,HU,2006.0,2,0,2
BD,TR,2000.0,1,0,1
LY,IE,2014.0,1,0,1
AR,RO,2013.0,2,0,2
PT,KW,2016.0,1,0,1
BD,DZ,2017.0,2,0,2
UA,SA,2011.0,3,0,3
JO,BH,2002.0,4,0,4
PT,FI,1997.0,2,0,2
GE,AM,1998.0,2,0,2
TN,BD,2021.0,1,0,1
KR,AZ,2014.0,2,0,2
NO,FO,2018.0,3,0,3
SI,SE,2011.0,6,0,6
OM,nan,2010.0,1,0,1
IR,SI,2012.0,2,0,2
IN,JM,2008.0,2,0,2
JM,IN,2012.0,2,0,2
QA,NO,2022.0,1,0,1
BD,AU,2001.0,2,0,2
SI,TW,2016.0,2,0,2
MY,PR,1998.0,1,0,1
,KY,2010.0,1,0,1
SJ,NO,2005.0,2,0,2
CH,PS,2002.0,1,0,1
TH,PL,2000.0,1,0,1
,SC,2013.0,2,0,2
MX,DZ,2021.0,1,0,1
ZA,PK,2005.0,2,0,2
JO,CO,2007.0,1,0,1
GY,US,2000.0,1,0,1
CM,NA,2021.0,1,0,1
NG,BD,2010.0,1,0,1
TG,CA,2009.0,1,0,1
ZA,QA,2019.0,2,0,2
,JE,2008.0,2,0,2
DE,BF,2016.0,1,0,1
PY,ES,2001.0,2,0,2
LK,TH,2022.0,3,0,3
YE,SD,2014.0,2,0,2
IT,RW,2006.0,1,0,1
RS,MY,2018.0,2,0,2
LV,CA,2004.0,2,0,2
,PG,1995.0,21,0,21
KY,,2022.0,3,0,3
MA,LB,2013.0,1,0,1
ZA,MW,1999.0,1,0,1
GN,MA,2015.0,2,0,2
NO,BW,2011.0,1,0,1
KR,LB,2020.0,1,0,1
CU,SE,2006.0,2,0,2
VG,,2024.0,15,0,15
SD,UG,2020.0,1,0,1
DK,JO,2012.0,1,0,1
IL,NI,2008.0,1,0,1
MA,MR,2019.0,2,0,2
CM,PH,2019.0,1,0,1
AU,TT,2009.0,1,0,1
,CI,1995.0,34,0,34
,GM,2002.0,5,0,5
HR,MX,2004.0,2,0,2
SE,FJ,2018.0,1,0,1
CZ,LU,2019.0,2,0,2
BE,KW,2018.0,1,0,1
AU,CM,2008.0,1,0,1
SE,CY,2016.0,2,0,2
BG,IL,2015.0,4,0,4
CN,DZ,2014.0,2,0,2
SI,LU,2010.0,1,0,1
LU,RS,2011.0,1,0,1
MD,MG,2011.0,1,0,1
IL,TR,2014.0,3,0,3
UG,FR,2002.0,2,0,2
CZ,KE,2017.0,1,0,1
BH,SE,2000.0,2,0,2
CH,ET,2007.0,1,0,1
AT,BW,2012.0,1,0,1
BR,MD,2020.0,1,0,1
CO,NZ,2019.0,5,0,5
RO,VN,1998.0,1,0,1
RS,GR,2022.0,3,0,3
IQ,OM,2005.0,1,0,1
nan,HK,2020.0,1,0,1
HU,PS,2008.0,1,0,1
ZA,SD,2015.0,2,0,2
TW,SD,2008.0,1,0,1
SN,SV,2020.0,1,0,1
NG,IT,2000.0,1,0,1
SA,EC,2022.0,1,0,1
AR,BO,2022.0,4,0,4
GE,AR,2017.0,1,0,1
GB,MZ,2016.0,2,0,2
KE,PH,2007.0,1,0,1
CN,JO,2003.0,2,0,2
MY,OM,2009.0,2,0,2
KZ,CH,2014.0,1,0,1
CN,PA,2010.0,2,0,2
CN,ET,1998.0,2,0,2
GB,UZ,2004.0,1,0,1
JP,BG,2022.0,3,0,3
CO,ID,2021.0,3,0,3
SG,NG,2014.0,1,0,1
UA,PT,2007.0,4,0,4
VN,RO,2002.0,1,0,1
HU,SA,2015.0,1,0,1
,SR,2000.0,4,0,4
CG,GB,2005.0,1,0,1
HU,VN,2003.0,2,0,2
AE,KR,2007.0,1,0,1
CA,KY,2008.0,1,0,1
US,MU,2010.0,2,0,2
CZ,LY,2010.0,1,0,1
AE,MA,2008.0,1,0,1
ES,MD,2018.0,2,0,2
LT,PT,2010.0,1,0,1
,SM,2008.0,3,0,3
ES,EG,1999.0,3,0,3
BG,ZA,2004.0,3,0,3
SG,SN,2015.0,2,0,2
TJ,PK,2007.0,1,0,1
MD,BR,2002.0,2,0,2
,FJ,2003.0,15,0,15
SE,SA,1998.0,4,0,4
AU,PE,1999.0,1,0,1
,MU,1995.0,7,0,7
MX,TN,2005.0,2,0,2
DE,XK,2008.0,2,0,2
MR,,2009.0,3,0,3
MA,CN,2004.0,2,0,2
FI,AR,2009.0,2,0,2
MN,AU,2005.0,1,0,1
RS,CO,2021.0,2,0,2
DE,YE,2009.0,1,0,1
RO,LT,1998.0,6,0,6
NP,GM,2015.0,1,0,1
IE,UG,2013.0,1,0,1
MG,GM,2021.0,1,0,1
DK,IE,2004.0,5,0,5
UY,ES,2023.0,4,0,4
JP,IS,2020.0,1,0,1
UA,EG,1999.0,1,0,1
CA,BB,1998.0,3,0,3
PT,VN,2015.0,2,0,2
ZW,ZM,2004.0,1,0,1
IL,LY,2021.0,1,0,1
CU,PL,2019.0,1,0,1
SY,LY,2018.0,2,0,2
HK,UA,2011.0,1,0,1
HT,,2016.0,3,0,3
UG,ET,2013.0,1,0,1
MA,RU,2022.0,2,0,2
IN,LU,2014.0,5,0,5
UA,MX,2001.0,2,0,2
ML,NO,2012.0,1,0,1
FI,RS,2013.0,1,0,1
MD,AR,2014.0,1,0,1
UA,HR,2003.0,1,0,1
CA,UG,2017.0,6,0,6
KR,IQ,2013.0,1,0,1
HU,NZ,2014.0,4,0,4
BR,IR,2004.0,2,0,2
LK,BN,2012.0,1,0,1
IE,QA,2011.0,1,0,1
HN,PA,2014.0,1,0,1
NO,KZ,2018.0,1,0,1
PG,PK,2018.0,1,0,1
AF,PS,2020.0,1,0,1
UG,GH,2014.0,1,0,1
AZ,MD,2019.0,1,0,1
AZ,,2025.0,14,0,14
SE,MZ,2011.0,1,0,1
GR,EE,2010.0,1,0,1
NZ,TH,2011.0,2,0,2
CH,SA,2010.0,3,0,3
XK,ME,2017.0,1,0,1
BN,LS,2018.0,1,0,1
TN,CZ,2014.0,2,0,2
AU,UZ,2015.0,1,0,1
LT,RS,2007.0,1,0,1
CY,SG,2014.0,1,0,1
SG,CY,2016.0,1,0,1
GR,LV,2009.0,2,0,2
CR,AE,2020.0,1,0,1
RS,MZ,2011.0,1,0,1
QA,nan,2002.0,1,0,1
ID,MA,2013.0,1,0,1
PH,HU,2006.0,1,0,1
NP,nan,2009.0,2,0,2
NL,ZM,2008.0,1,0,1
SI,LK,2002.0,1,0,1
CZ,AE,2020.0,2,0,2
BE,SC,2018.0,1,0,1
TN,JO,2014.0,1,0,1
NE,CO,2020.0,1,0,1
PR,CH,2002.0,1,0,1
TR,IQ,2007.0,1,0,1
FI,CL,2001.0,3,0,3
UY,NZ,2015.0,1,0,1
NZ,ET,2008.0,1,0,1
ZW,FJ,2002.0,1,0,1
IE,nan,2022.0,4,0,4
CU,CA,2003.0,2,0,2
BR,LK,2010.0,1,0,1
PT,SA,2023.0,2,0,2
LV,IL,2015.0,2,0,2
NI,AR,2008.0,1,0,1
ET,UZ,2009.0,3,0,3
US,BI,2002.0,1,0,1
BW,KZ,2016.0,2,0,2
IE,KE,2020.0,1,0,1
HR,AE,2018.0,2,0,2
CI,GB,2020.0,2,0,2
JP,DZ,2014.0,3,0,3
HU,BH,2005.0,1,0,1
SK,CW,2012.0,1,0,1
SD,LY,2018.0,1,0,1
UZ,CN,1999.0,1,0,1
MD,LV,2013.0,1,0,1
MX,NO,2001.0,1,0,1
QA,IT,1997.0,1,0,1
EG,CH,2023.0,2,0,2
AE,UA,2011.0,1,0,1
SY,AU,2010.0,1,0,1
IN,UZ,2014.0,1,0,1
IR,GH,2021.0,1,0,1
SY,IT,1997.0,1,0,1
PA,CN,2001.0,1,0,1
KR,MK,2018.0,1,0,1
CN,TT,2010.0,1,0,1
KE,CL,2014.0,1,0,1
US,AZ,2015.0,2,0,2
SE,CM,2001.0,2,0,2
DE,ST,2012.0,3,0,3
GF,BJ,2016.0,1,0,1
