migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
MOZ,ESP,2014.0,3,0,3
IND,TTO,2011.0,5,0,5
NLD,PHL,2015.0,6,0,6
SWE,KEN,2009.0,2,0,2
LTU,EST,2003.0,1,0,1
VEN,DEU,2021.0,1,0,1
ERI,,2020.0,11,0,11
UKR,AUS,2011.0,1,0,1
,MWI,2005.0,69,0,69
CAN,NCL,2007.0,1,0,1
VNM,BIH,2021.0,1,0,1
EGY,BEL,1998.0,1,0,1
IRN,TWN,2022.0,6,0,6
IDN,SGP,2009.0,1,0,1
TJK,GBR,2014.0,1,0,1
CMR,SEN,2011.0,2,0,2
ISL,CHN,2021.0,2,0,2
CHE,MWI,2016.0,2,0,2
SAU,FIN,2022.0,1,0,1
PAK,CYP,2017.0,1,0,1
BRA,AGO,2018.0,3,0,3
JAM,BHS,2005.0,1,0,1
CHL,,2000.0,32,0,32
CRI,PAN,2020.0,2,0,2
NIC,ESP,2021.0,1,0,1
BLR,CHE,2003.0,1,0,1
TUN,JPN,2020.0,2,0,2
MUS,,2009.0,3,0,3
TGO,KEN,2001.0,1,0,1
COG,RWA,2011.0,1,0,1
PAN,BRA,2009.0,2,0,2
,NAM,1998.0,5,0,5
RUS,EGY,2013.0,3,0,3
SYC,,2004.0,4,0,4
THA,ISR,2015.0,1,0,1
ARG,TWN,2006.0,2,0,2
DNK,EGY,2010.0,1,0,1
NOR,SVK,2018.0,3,0,3
UGA,MLI,2015.0,1,0,1
DEU,GAB,2013.0,5,0,5
BEL,UGA,2010.0,2,0,2
BEL,TZA,2015.0,4,0,4
NOR,LVA,2021.0,1,0,1
SWE,MLT,2011.0,1,0,1
KHM,GBR,2003.0,1,0,1
ISR,MWI,2014.0,1,0,1
,BDI,2010.0,13,0,13
HUN,IDN,2016.0,1,0,1
BRA,GRC,2006.0,1,0,1
SAU,URY,2018.0,1,0,1
NGA,SWZ,2013.0,1,0,1
ESP,CPV,2015.0,1,0,1
PHL,DNK,2008.0,1,0,1
CAN,MAR,2001.0,3,0,3
YEM,,2010.0,10,0,10
JPN,SVK,2013.0,1,0,1
RUS,AZE,1997.0,3,0,3
LBY,ETH,2015.0,1,0,1
FRA,SYR,2002.0,2,0,2
BFA,,2001.0,2,0,2
BEL,MAC,2007.0,1,0,1
OMN,BHR,2018.0,1,0,1
CAN,IRQ,2014.0,3,0,3
NAM,NOR,2017.0,1,0,1
USA,MDV,2014.0,1,0,1
JPN,NOR,2003.0,7,0,7
ITA,SDN,2008.0,1,0,1
SYR,TUN,2019.0,1,0,1
JOR,PSE,2018.0,5,0,5
,SYC,2009.0,2,0,2
BEL,BEN,2009.0,4,0,4
BRA,EGY,2013.0,1,0,1
HKG,NLD,2006.0,4,0,4
KOR,PRK,2016.0,1,0,1
ESP,CRI,2021.0,9,0,9
PHL,LAO,2020.0,1,0,1
NOR,BGD,2017.0,4,0,4
HKG,PSE,2022.0,1,0,1
UGA,LSO,2016.0,1,0,1
PAK,PSE,2004.0,1,0,1
HTI,,2009.0,6,0,6
CMR,COG,2014.0,2,0,2
BLR,LVA,2002.0,1,0,1
TKM,TUR,2017.0,1,0,1
CAN,ARM,2000.0,1,0,1
SEN,BFA,2000.0,2,0,2
SVK,PSE,2022.0,1,0,1
CZE,DZA,2004.0,1,0,1
ZWE,DNK,2007.0,1,0,1
BMU,,2019.0,7,0,7
JPN,IRN,2001.0,2,0,2
YEM,IRQ,2010.0,1,0,1
DNK,KEN,2014.0,1,0,1
IRL,HUN,2007.0,2,0,2
GTM,COL,2009.0,2,0,2
KOR,CHL,2003.0,1,0,1
NLD,TZA,2003.0,1,0,1
SEN,NER,2004.0,2,0,2
LBN,MLT,2016.0,1,0,1
IRL,MYS,2002.0,1,0,1
ECU,PRI,2015.0,1,0,1
IRL,NOR,2005.0,1,0,1
MEX,ETH,2016.0,2,0,2
FIN,UKR,2008.0,2,0,2
VGB,CAN,2008.0,1,0,1
HUN,CHN,2013.0,1,0,1
NPL,SWE,2015.0,3,0,3
FRA,DJI,2011.0,4,0,4
IND,KEN,2012.0,3,0,3
TUN,OMN,2021.0,4,0,4
VEN,IND,2019.0,1,0,1
KEN,MEX,2009.0,1,0,1
IND,UGA,2014.0,1,0,1
,AND,2010.0,2,0,2
TUN,CYP,2019.0,1,0,1
DEU,COD,2020.0,1,0,1
IRN,CHL,2020.0,5,0,5
ARG,CHN,2002.0,1,0,1
,NAM,1997.0,5,0,5
MLI,GBR,2006.0,1,0,1
COL,UKR,2018.0,1,0,1
USA,MKD,2017.0,3,0,3
BRA,CMR,2012.0,1,0,1
BRA,SRB,2000.0,1,0,1
DEU,SWE,2023.0,1,0,1
BRA,CIV,2018.0,1,0,1
FRA,MOZ,2019.0,1,0,1
HUN,AUS,1999.0,1,0,1
BRA,PHL,2007.0,2,0,2
ARE,HUN,2017.0,1,0,1
DNK,SAU,2006.0,1,0,1
FRA,PAN,2008.0,1,0,1
KHM,DEU,2010.0,1,0,1
UKR,PRT,1999.0,1,0,1
UKR,BRA,2002.0,1,0,1
MNE,NOR,2006.0,1,0,1
LBN,,2000.0,1,0,1
SWE,CHL,2008.0,2,0,2
ITA,DOM,2015.0,1,0,1
NCL,VUT,2011.0,1,0,1
KEN,MYS,2009.0,2,0,2
CMR,GHA,2010.0,1,0,1
GRC,SGP,2016.0,3,0,3
IND,IRQ,2015.0,7,0,7
URY,MNE,2015.0,1,0,1
ESP,AGO,2014.0,1,0,1
MYS,ROU,2016.0,1,0,1
BRA,HKG,2022.0,3,0,3
,CAF,2013.0,6,0,6
RUS,SVN,2017.0,1,0,1
UKR,HKG,2021.0,1,0,1
,BDI,2017.0,13,0,13
GMB,SLE,2018.0,2,0,2
BEL,EST,2002.0,1,0,1
GRC,SVK,2008.0,2,0,2
NZL,SRB,2007.0,1,0,1
ESP,PSE,2016.0,3,0,3
BEL,MOZ,2019.0,2,0,2
CMR,KEN,2005.0,2,0,2
NLD,KAZ,2009.0,1,0,1
ZAF,COD,2019.0,3,0,3
MHL,,2024.0,1,0,1
TUN,PAK,2021.0,1,0,1
CZE,DNK,1999.0,2,0,2
ZAF,SAU,1998.0,1,0,1
AUT,RUS,1998.0,3,0,3
NZL,TWN,2004.0,1,0,1
,ERI,2006.0,1,0,1
DEU,RWA,2009.0,1,0,1
IRQ,QAT,2010.0,2,0,2
KWT,BHR,2009.0,1,0,1
AUS,MUS,2012.0,1,0,1
LUX,MAR,2014.0,1,0,1
KOR,DNK,2006.0,1,0,1
TUR,LBY,2022.0,2,0,2
SYR,JPN,2011.0,1,0,1
YEM,IRQ,2019.0,1,0,1
FLK,,2021.0,1,0,1
TUN,DNK,2022.0,1,0,1
UKR,ISR,2012.0,4,0,4
SWE,LAO,2012.0,1,0,1
FRA,SYR,2005.0,3,0,3
SEN,GBR,2015.0,2,0,2
CAN,SEN,2001.0,1,0,1
MWI,GBR,1998.0,1,0,1
NAM,GBR,2006.0,1,0,1
SVN,PRT,2018.0,1,0,1
CAN,LVA,2007.0,1,0,1
DNK,EGY,2017.0,2,0,2
PYF,,2012.0,2,0,2
GMB,CHE,2019.0,1,0,1
RWA,CIV,2005.0,1,0,1
FRA,GHA,2007.0,1,0,1
CHE,MMR,2015.0,2,0,2
IND,LUX,2005.0,1,0,1
ARG,NLD,1998.0,2,0,2
AUT,GEO,2005.0,1,0,1
DNK,ARM,2002.0,1,0,1
CZE,VNM,1999.0,1,0,1
GBR,SVN,1999.0,2,0,2
AUS,VEN,2009.0,1,0,1
NPL,TWN,2016.0,2,0,2
DZA,EGY,2006.0,2,0,2
YEM,FIN,2018.0,1,0,1
QAT,ZAF,2021.0,1,0,1
NIC,PRT,2010.0,1,0,1
MNE,BGR,2015.0,1,0,1
DMA,REU,2015.0,1,0,1
TUR,BRN,2018.0,1,0,1
SWE,BWA,2001.0,1,0,1
,VUT,2017.0,4,0,4
PRT,CAN,1997.0,2,0,2
JOR,LBN,1999.0,1,0,1
HKG,KAZ,2019.0,1,0,1
MEX,AUT,2010.0,1,0,1
GRC,CHL,2017.0,3,0,3
CAN,PHL,2010.0,2,0,2
JOR,LBY,2017.0,1,0,1
FRA,MRT,2006.0,1,0,1
USA,MKD,2010.0,4,0,4
BHR,DEU,2014.0,2,0,2
ZAF,DNK,1999.0,1,0,1
EGY,CZE,2005.0,1,0,1
,FLK,2001.0,2,0,2
IRL,CHL,2003.0,1,0,1
SWE,MOZ,2007.0,1,0,1
JPN,ISL,2000.0,1,0,1
TUR,SAU,2004.0,1,0,1
NGA,AUS,2007.0,1,0,1
CAN,MCO,2004.0,1,0,1
JPN,EST,1998.0,1,0,1
JPN,PAN,2003.0,1,0,1
CAN,ERI,2002.0,1,0,1
GBR,SLE,2010.0,2,0,2
KEN,BDI,2006.0,1,0,1
NGA,JPN,2010.0,2,0,2
NGA,GMB,2016.0,3,0,3
ZAF,CYP,2016.0,1,0,1
ARE,ZAF,2011.0,1,0,1
FRA,SGP,1998.0,1,0,1
CAF,ARE,2018.0,1,0,1
CUW,NLD,2016.0,1,0,1
TUN,KEN,2010.0,1,0,1
HRV,FIN,2022.0,2,0,2
CHN,PSE,2022.0,1,0,1
CAN,MDG,2015.0,1,0,1
AUT,PHL,2012.0,1,0,1
MYS,MAR,2019.0,2,0,2
SLB,AUS,2011.0,2,0,2
MLI,TGO,2017.0,1,0,1
USA,LAO,2017.0,1,0,1
POL,ETH,2014.0,1,0,1
IRN,AUT,2002.0,1,0,1
,AND,2019.0,3,0,3
LTU,SVN,2016.0,1,0,1
IND,BRB,2018.0,1,0,1
ESP,HKG,2015.0,3,0,3
LBY,IRQ,2018.0,1,0,1
VCT,BRB,2021.0,1,0,1
GBR,SYR,2001.0,1,0,1
BEL,TWN,2007.0,2,0,2
BWA,JAM,2002.0,1,0,1
ARE,BHR,2011.0,2,0,2
SRB,FIN,2001.0,1,0,1
GNB,SWE,2001.0,1,0,1
NGA,ETH,2000.0,1,0,1
OMN,EGY,2000.0,1,0,1
NPL,CAN,2005.0,3,0,3
NZL,LBN,2008.0,1,0,1
KEN,GMB,2009.0,1,0,1
BMU,,2017.0,1,0,1
SLV,GTM,2007.0,1,0,1
NGA,BFA,2014.0,1,0,1
ESP,SLV,2006.0,1,0,1
LVA,KAZ,2020.0,1,0,1
FIN,COL,2016.0,1,0,1
IRQ,QAT,2019.0,2,0,2
HRV,ESP,2009.0,2,0,2
ABW,,2019.0,2,0,2
GRC,UZB,2016.0,1,0,1
GRC,ROU,2020.0,1,0,1
BEN,TGO,2022.0,1,0,1
PAN,ITA,2021.0,2,0,2
ARE,TUN,2010.0,1,0,1
,VUT,2019.0,11,0,11
AUS,ISL,2003.0,1,0,1
AUS,LKA,2001.0,1,0,1
CPV,CHL,2014.0,1,0,1
ITA,REU,2020.0,1,0,1
MEX,SGP,2007.0,1,0,1
MWI,ZMB,2013.0,1,0,1
AUT,PRT,1999.0,1,0,1
SEN,CHE,2001.0,1,0,1
NLD,ERI,2012.0,1,0,1
CMR,GAB,2008.0,1,0,1
SOM,,2014.0,1,0,1
PHL,HKG,2014.0,1,0,1
CHN,UGA,2017.0,2,0,2
VEN,URY,2018.0,2,0,2
BFA,FIN,2018.0,1,0,1
URY,BGR,2020.0,1,0,1
BGD,HUN,2022.0,1,0,1
,TLS,2016.0,6,0,6
KEN,SEN,2022.0,1,0,1
SVK,UKR,2005.0,1,0,1
ARG,IRL,2013.0,1,0,1
NER,CHE,2010.0,1,0,1
THA,MMR,2022.0,1,0,1
CHN,MKD,2013.0,1,0,1
NLD,BFA,2020.0,1,0,1
MAR,ITA,2009.0,1,0,1
ROU,CHL,2021.0,1,0,1
,GIB,2011.0,1,0,1
CHL,AUT,2008.0,1,0,1
UZB,ARE,2010.0,1,0,1
PNG,DEU,2013.0,1,0,1
ALB,CAN,2018.0,1,0,1
GBR,MKD,2011.0,1,0,1
HRV,CHN,2014.0,1,0,1
GTM,ARG,2011.0,1,0,1
GMB,NLD,2010.0,1,0,1
IND,DZA,2021.0,1,0,1
STP,PRT,2021.0,1,0,1
AUS,MDV,2018.0,1,0,1
USA,MRT,2006.0,1,0,1
NZL,EGY,2009.0,1,0,1
,FSM,1994.0,1,0,1
ESP,HND,2016.0,1,0,1
LAO,DEU,2018.0,1,0,1
ZAF,GAB,2004.0,1,0,1
TUN,AUT,2015.0,1,0,1
MAR,BFA,2018.0,1,0,1
NLD,BRB,2017.0,1,0,1
CHN,SSD,2018.0,1,0,1
UZB,ARE,2019.0,1,0,1
URY,CHE,2016.0,1,0,1
ARM,NOR,2016.0,1,0,1
BFA,GMB,2015.0,1,0,1
NLD,MOZ,2022.0,1,0,1
MEX,GRC,2000.0,1,0,1
LTU,IRN,2009.0,1,0,1
AFG,IRQ,2019.0,1,0,1
BTN,NPL,2018.0,1,0,1
URY,CAN,2003.0,1,0,1
NLD,GTM,2013.0,1,0,1
GEO,SWE,2016.0,2,0,2
GRC,BRA,2018.0,1,0,1
LTU,USA,2000.0,2,0,2
MEX,AUS,2005.0,1,0,1
GBR,REU,2008.0,1,0,1
MYS,MAR,2010.0,1,0,1
CMR,BWA,2020.0,1,0,1
USA,MHL,2017.0,1,0,1
IND,POL,1998.0,3,0,3
LTU,JPN,2001.0,2,0,2
ITA,NOR,1999.0,1,0,1
DNK,PAK,2014.0,2,0,2
AUS,UZB,2009.0,1,0,1
DZA,SGP,2004.0,1,0,1
GBR,GRD,2011.0,1,0,1
USA,LAO,2010.0,1,0,1
THA,LKA,2005.0,1,0,1
CHN,SLE,2010.0,1,0,1
KGZ,DEU,2012.0,2,0,2
CHL,SGP,2003.0,1,0,1
RUS,SVN,2010.0,1,0,1
SGP,PRI,2012.0,1,0,1
KAZ,IRQ,2017.0,2,0,2
MDG,ESP,2021.0,1,0,1
NLD,NIC,2018.0,1,0,1
PAK,SYR,2011.0,1,0,1
EGY,GTM,2012.0,1,0,1
GRC,AUS,1998.0,1,0,1
TUN,SWE,2013.0,2,0,2
LBY,BRN,2009.0,1,0,1
SAU,IRL,2011.0,1,0,1
LAO,SWE,2011.0,1,0,1
BIH,BRN,2019.0,1,0,1
CHN,COG,2021.0,1,0,1
ZAF,CIV,2020.0,1,0,1
RWA,ZAF,2021.0,1,0,1
GBR,LAO,2007.0,1,0,1
SWE,MLI,2012.0,1,0,1
DEU,KHM,2017.0,1,0,1
TUR,MAR,2022.0,1,0,1
HUN,EGY,2008.0,2,0,2
FJI,SWE,2017.0,1,0,1
IRL,ETH,2019.0,2,0,2
NLD,PRI,2021.0,1,0,1
ARE,ISL,2022.0,1,0,1
BTN,GBR,2008.0,1,0,1
USA,BRB,2007.0,1,0,1
CZE,LUX,2020.0,1,0,1
VNM,DNK,2008.0,1,0,1
BEL,PAN,2016.0,1,0,1
UKR,OMN,2003.0,1,0,1
DNK,KNA,2018.0,1,0,1
NLD,EST,2006.0,1,0,1
IRL,ETH,2017.0,1,0,1
IND,SYR,2016.0,1,0,1
HND,GBR,2020.0,1,0,1
GHA,PRT,2021.0,1,0,1
DNK,NPL,2021.0,1,0,1
BDI,FRA,2009.0,1,0,1
LTU,HRV,2019.0,1,0,1
LTU,BLR,2008.0,1,0,1
JPN,KAZ,2008.0,1,0,1
CYP,,1999.0,2,0,2
DOM,ESP,2007.0,1,0,1
BEN,MEX,2009.0,1,0,1
MKD,POL,2011.0,1,0,1
BHR,FRA,1997.0,1,0,1
ARG,CHE,2004.0,2,0,2
ITA,THA,2005.0,1,0,1
CUB,CHE,2012.0,1,0,1
PHL,MEX,2005.0,1,0,1
GRL,BGD,2013.0,1,0,1
DEU,MNG,2012.0,1,0,1
VNM,SAU,2022.0,1,0,1
AUS,RWA,2012.0,1,0,1
EST,ROU,2018.0,1,0,1
CHL,TUN,2013.0,1,0,1
CZE,SLV,2018.0,1,0,1
TCD,ITA,2017.0,1,0,1
IRN,SAU,2012.0,1,0,1
AUS,CYP,2005.0,1,0,1
SGP,GHA,2019.0,1,0,1
SYR,RUS,2022.0,1,0,1
CIV,BFA,2014.0,1,0,1
JPN,OMN,2003.0,1,0,1
NZL,ISR,2021.0,1,0,1
QAT,CUB,2008.0,1,0,1
SVK,LUX,2008.0,1,0,1
LIE,,2006.0,1,0,1
AUS,TTO,2005.0,1,0,1
HUN,HKG,2010.0,1,0,1
BEL,HKG,2010.0,1,0,1
DNK,BIH,2019.0,1,0,1
ISR,VEN,2001.0,1,0,1
THA,SAU,2007.0,1,0,1
BGR,DNK,2001.0,1,0,1
ESP,PRY,2012.0,1,0,1
DOM,CHE,2001.0,1,0,1
MDA,AUT,2002.0,1,0,1
CHE,PER,2003.0,1,0,1
DEU,BRN,2011.0,1,0,1
CHL,ISR,2019.0,1,0,1
JOR,PRT,2019.0,2,0,2
BEL,CUB,2008.0,1,0,1
KWT,GRC,2013.0,1,0,1
IND,PER,2019.0,1,0,1
USA,MHL,2019.0,1,0,1
IRL,SVK,2009.0,1,0,1
CZE,BEL,2002.0,5,7,-2
USA,HKG,2009.0,127,114,13
NZL,GBR,2013.0,98,117,-19
FRA,USA,2009.0,681,649,32
RUS,FRA,2010.0,47,25,22
GRC,GBR,2015.0,250,125,125
FIN,DNK,2012.0,13,8,5
USA,ITA,2008.0,356,491,-135
USA,MLI,2019.0,2,3,-1
FRA,POL,2010.0,29,35,-6
NLD,DEU,2008.0,175,220,-45
JPN,DEU,2012.0,114,80,34
USA,FRA,2005.0,526,636,-110
IRL,DEU,2015.0,39,47,-8
GBR,IRL,2018.0,251,241,10
IND,GBR,2000.0,22,15,7
USA,NOR,2013.0,84,68,16
BEL,CHN,2011.0,18,32,-14
BEL,GBR,2014.0,112,99,13
GBR,MEX,2009.0,31,30,1
AUT,CAN,2004.0,22,9,13
USA,IRN,2015.0,87,506,-419
BEL,SWE,2021.0,22,17,5
USA,JPN,2018.0,693,693,0
USA,KEN,2015.0,42,60,-18
DEU,MEX,2011.0,20,32,-12
JPN,TUR,2017.0,7,7,0
USA,SWE,2012.0,175,205,-30
USA,NZL,2021.0,92,82,10
CAN,CHN,2013.0,216,223,-7
ITA,ROU,2000.0,1,2,-1
NLD,FRA,2012.0,99,106,-7
CHN,GBR,2016.0,305,395,-90
SGP,USA,2005.0,101,102,-1
ITA,GRC,2016.0,25,40,-15
CHN,USA,2013.0,2107,2063,44
CHN,AUS,2012.0,175,125,50
IND,FRA,2002.0,32,16,16
DEU,NZL,2010.0,25,24,1
USA,CAN,2022.0,604,624,-20
ITA,BRA,2012.0,44,18,26
GBR,GRC,2008.0,180,106,74
THA,JPN,2005.0,31,68,-37
CUB,CHL,2018.0,17,1,16
FRA,IND,2008.0,24,83,-59
USA,CHN,2004.0,597,805,-208
AUT,ITA,2020.0,36,49,-13
HKG,CHN,2010.0,316,291,25
ESP,NLD,2017.0,74,48,26
LKA,USA,2022.0,9,11,-2
CMR,FRA,2008.0,6,14,-8
CHE,GBR,2021.0,199,255,-56
NOR,ITA,2012.0,7,13,-6
AUS,NZL,2018.0,142,143,-1
CHE,USA,2006.0,330,329,1
IRN,USA,2012.0,321,47,274
FRA,GBR,2020.0,426,427,-1
IRL,GBR,2014.0,265,183,82
IRL,ITA,2010.0,14,25,-11
GRC,USA,2008.0,98,99,-1
GBR,CHN,2021.0,506,392,114
ISR,GBR,2012.0,34,34,0
TWN,AUS,2013.0,8,15,-7
KOR,JPN,2010.0,96,113,-17
USA,SVK,2017.0,11,7,4
IRN,CAN,2014.0,259,59,200
CHL,CAN,2006.0,10,13,-3
BLR,DEU,2003.0,14,3,11
DEU,NLD,2022.0,145,121,24
USA,PAN,2013.0,12,5,7
GBR,THA,2005.0,63,15,48
FRA,DZA,2014.0,107,31,76
SGP,FRA,2012.0,21,24,-3
USA,SVK,2010.0,14,9,5
GBR,EGY,2007.0,25,18,7
CAN,IRN,2015.0,62,273,-211
NOR,AUS,2003.0,7,4,3
SWE,NLD,2015.0,34,67,-33
HKG,CHN,2019.0,768,604,164
FRA,VNM,2011.0,14,7,7
IRN,BEL,2011.0,14,14,0
HKG,CHN,2017.0,601,428,173
NLD,CYP,2015.0,2,1,1
USA,LAO,2018.0,2,2,0
USA,SAU,2018.0,254,129,125
CAN,MEX,2015.0,36,32,4
EST,CHN,2020.0,3,4,-1
KOR,BGD,2012.0,18,10,8
NGA,GBR,2013.0,26,31,-5
GHA,CHN,2014.0,8,3,5
USA,TWN,2007.0,316,213,103
ITA,FRA,2012.0,323,171,152
MEX,ESP,2022.0,28,31,-3
ECU,BRA,2014.0,2,3,-1
JPN,AUS,2019.0,62,40,22
MEX,KOR,2017.0,3,2,1
SGP,USA,2002.0,119,84,35
IND,CAN,2002.0,48,23,25
IRN,TUR,2012.0,17,7,10
SWE,POL,2015.0,9,23,-14
ESP,NLD,2019.0,76,60,16
AUS,HKG,2016.0,39,25,14
IDN,DEU,2021.0,15,14,1
POL,SWE,2021.0,15,9,6
GBR,ESP,2022.0,160,129,31
SAU,ARE,2021.0,18,7,11
KOR,JPN,2019.0,94,92,2
ITA,CHE,2020.0,219,158,61
NCL,FRA,2019.0,23,17,6
FIN,NLD,2019.0,13,17,-4
AUS,SWE,2018.0,57,49,8
CHN,PRK,2018.0,7,2,5
USA,AUT,2005.0,80,88,-8
BLR,RUS,2013.0,12,11,1
IND,SGP,2016.0,86,63,23
CHN,CAN,2003.0,87,54,33
GRC,ITA,2020.0,22,18,4
ECU,COL,2021.0,3,4,-1
PAK,DEU,2012.0,12,35,-23
USA,CYP,2021.0,4,7,-3
ETH,GBR,2015.0,8,3,5
POL,NOR,2021.0,4,7,-3
SAU,DEU,2015.0,6,21,-15
FRA,NLD,2021.0,90,68,22
SGP,MYS,2018.0,15,17,-2
MYS,PHL,2019.0,2,2,0
NZL,AUT,2016.0,2,5,-3
UKR,POL,2012.0,13,10,3
MEX,KOR,2019.0,8,1,7
USA,IRQ,2013.0,10,6,4
DNK,CHN,2021.0,65,59,6
AUS,DEU,2001.0,51,53,-2
FRA,KHM,2021.0,6,2,4
PER,USA,2002.0,15,21,-6
JPN,QAT,2017.0,1,1,0
AUS,ITA,2021.0,28,16,12
CHN,ESP,2015.0,24,22,2
TWN,JPN,2007.0,21,38,-17
AUS,POL,2013.0,23,14,9
JPN,AUS,2017.0,49,67,-18
KOR,JPN,2017.0,101,125,-24
JOR,IRQ,2018.0,5,1,4
LUX,NOR,2022.0,1,1,0
GBR,PER,2018.0,9,4,5
DEU,NZL,2019.0,33,28,5
BEL,ROU,2014.0,6,6,0
SAU,NZL,2017.0,7,4,3
UZB,CHN,2019.0,3,1,2
BRA,CZE,2019.0,11,3,8
CHE,SWE,2020.0,58,44,14
AUS,KOR,2020.0,28,48,-20
USA,NPL,2018.0,15,35,-20
JOR,SAU,2011.0,38,6,32
IRN,NLD,2020.0,47,11,36
BEL,BRA,2022.0,6,20,-14
USA,FRA,2002.0,591,756,-165
DEU,AUT,2004.0,209,147,62
TWN,ESP,2017.0,3,4,-1
GRC,BEL,2021.0,11,14,-3
GBR,KWT,2020.0,19,5,14
MYS,ARE,2018.0,25,4,21
NOR,RUS,2012.0,6,7,-1
IRQ,SWE,2021.0,4,1,3
KEN,CHN,2021.0,4,14,-10
AUS,IND,2015.0,56,110,-54
IND,CAN,2005.0,66,26,40
FRA,ISR,2013.0,26,22,4
ESP,KEN,2016.0,1,3,-2
CAN,FRA,2018.0,254,310,-56
FRA,ESP,2021.0,151,190,-39
IDN,GBR,2020.0,16,33,-17
ETH,KOR,2020.0,1,10,-9
CZE,GBR,2007.0,30,26,4
ITA,PRT,2018.0,42,35,7
AUS,FIN,2012.0,10,13,-3
CHE,SRB,2008.0,2,2,0
SVN,DEU,2011.0,8,5,3
LBN,USA,2021.0,64,25,39
IRL,USA,2003.0,77,82,-5
HRV,SRB,2008.0,8,1,7
CHL,DEU,2018.0,48,34,14
IRL,DNK,2015.0,7,4,3
BRA,MEX,2000.0,2,3,-1
DNK,ESP,2014.0,14,32,-18
ETH,USA,2009.0,11,3,8
CMR,CHE,2019.0,4,2,2
FIN,IND,2015.0,7,25,-18
DEU,PER,2014.0,3,4,-1
JPN,AUT,2010.0,10,9,1
IRL,NLD,2014.0,11,11,0
USA,ZAF,2021.0,60,93,-33
KOR,IDN,2015.0,14,7,7
NGA,SWE,2006.0,3,1,2
NCL,FRA,2010.0,23,7,16
BRA,ITA,2002.0,16,23,-7
SDN,SAU,2013.0,18,4,14
ESP,URY,2014.0,12,6,6
JPN,AUS,2010.0,57,54,3
SGP,CAN,2015.0,22,25,-3
CHE,JPN,2011.0,28,30,-2
BEL,FRA,2009.0,136,179,-43
FIN,CHE,2015.0,19,13,6
CHE,HKG,2009.0,6,6,0
ESP,LTU,2018.0,6,1,5
FRA,MTQ,2014.0,12,26,-14
BLR,FRA,2021.0,1,1,0
ESP,PRT,2016.0,106,65,41
JPN,IDN,2008.0,46,10,36
KOR,CAN,2009.0,43,32,11
AUT,DEU,2001.0,107,109,-2
AUT,USA,1998.0,32,22,10
ITA,EST,2019.0,9,2,7
CHE,FIN,2013.0,18,13,5
NCL,FRA,2017.0,14,22,-8
GBR,ITA,1997.0,22,22,0
MAR,FRA,2002.0,47,54,-7
CAN,BEL,1998.0,7,2,5
BEL,UGA,2018.0,8,2,6
GBR,ISR,2012.0,34,34,0
HKG,SWE,2010.0,2,4,-2
IRL,IRQ,2018.0,3,2,1
RUS,FRA,2019.0,45,37,8
SAU,SDN,2012.0,3,10,-7
ZAF,NLD,2018.0,19,21,-2
SVK,JPN,2005.0,1,3,-2
CAN,MYS,2014.0,11,20,-9
AUS,SGP,2020.0,73,81,-8
MYS,MMR,2017.0,4,1,3
EGY,IRQ,2019.0,10,1,9
GTM,GBR,2019.0,1,1,0
DNK,CHE,2021.0,37,31,6
TUN,DEU,2016.0,3,3,0
NOR,UGA,2018.0,3,2,1
CAN,TUN,2018.0,9,6,3
TWN,FRA,2021.0,4,4,0
SRB,ESP,2020.0,4,2,2
GHA,DEU,2020.0,7,17,-10
HUN,GBR,2020.0,28,28,0
DNK,SVN,2019.0,5,1,4
CHN,MWI,2021.0,5,2,3
NLD,PAK,2017.0,17,4,13
MYS,GBR,2022.0,37,29,8
EGY,FRA,2012.0,5,15,-10
USA,NLD,2002.0,261,264,-3
HKG,GBR,2016.0,53,52,1
AUS,JPN,2011.0,45,69,-24
ITA,CAN,2021.0,36,40,-4
KOR,ISR,2022.0,5,2,3
FIN,JPN,2018.0,11,9,2
IND,PRT,2008.0,14,1,13
TUR,GRC,2022.0,2,1,1
CAN,RUS,2022.0,3,7,-4
BGD,CAN,2004.0,5,2,3
CMR,NGA,2009.0,1,2,-1
AUS,NOR,2007.0,10,11,-1
GBR,HRV,2008.0,4,2,2
CIV,FRA,2009.0,26,14,12
BGR,JPN,2013.0,2,5,-3
TUR,RUS,2007.0,1,2,-1
KWT,MYS,2019.0,2,2,0
FRA,GAB,2015.0,13,1,12
CZE,SWE,2014.0,11,2,9
IRN,MYS,2008.0,15,2,13
GEO,FRA,2019.0,48,11,37
ITA,SVK,2009.0,7,3,4
CZE,CHE,2017.0,19,11,8
FRA,FIN,2006.0,5,11,-6
KOR,BGR,2015.0,3,1,2
CZE,AUT,2006.0,11,2,9
BRA,PRT,2007.0,31,37,-6
RUS,KAZ,2014.0,23,13,10
EST,USA,2014.0,10,5,5
CYP,GBR,2006.0,7,10,-3
RUS,ESP,2013.0,8,11,-3
IND,LKA,2014.0,5,3,2
BGR,ESP,2009.0,3,4,-1
ERI,ETH,2016.0,1,1,0
ESP,DNK,2015.0,48,10,38
ARM,USA,2010.0,9,2,7
BGR,NLD,2002.0,5,5,0
LTU,JPN,2003.0,5,1,4
NOR,SWE,2003.0,43,49,-6
DEU,IDN,2016.0,30,7,23
ARM,USA,2019.0,4,4,0
FRA,TUN,2005.0,74,33,41
USA,BGR,2007.0,15,10,5
